Date,Open,High,Low,Close,AdjClose,Volume
2015-01-02,281.109985,286,269.029999,272.029999,245.820023,155017
2015-01-05,284,284,265.799988,272.480011,246.226685,253900
2015-01-06,272.480011,289.48999,272.380005,288.220001,260.450165,208842
2015-01-07,286.399994,290.170013,280.559998,282.100006,254.919785,114489
2015-01-08,285.980011,292.950012,282.140015,291.390015,263.314697,142616
2015-01-09,281.600006,294.899994,281.600006,293.170013,264.923187,129465
2015-01-12,291.700012,291.700012,280.399994,286.01001,258.453064,110836
2015-01-13,288.950012,292.119995,282.450012,283.970001,256.609558,110068
2015-01-14,280.399994,288,278.5,278.950012,252.073288,125404
2015-01-15,282,285,280.01001,280.73999,253.690796,244289
2015-01-16,281.709991,296.799988,281.540009,295.660004,267.173309,257008
2015-01-19,295,296.890015,291,293.269989,265.01358,72083
2015-01-20,293.890015,302.429993,291.109985,299.399994,270.552979,189915
2015-01-21,296,303.170013,296,301.140015,272.125336,160942
2015-01-22,302.98999,312.51001,302.570007,311.880005,281.830505,202703
2015-01-23,311.880005,311.880005,303,306.190002,276.68869,83733
2015-01-26,305.799988,309.399994,300.100006,306.75,277.194763,80301
2015-01-27,303.170013,308.48999,303.170013,305.459991,276.029053,329954
2015-01-28,305.459991,307.290009,301.51001,302.140015,273.028961,119900
2015-01-29,305.049988,305.049988,293.480011,295.420013,266.956421,113727
2015-01-30,295.609985,302,290.130005,295.880005,267.372101,240824
2015-02-03,289.5,305,289.5,290.920013,262.889954,215506
2015-02-04,293.429993,301,291,297.690002,269.00769,152490
2015-02-05,297,303.700012,297,300.089996,271.176483,156940
2015-02-06,303.700012,305,297,303.549988,274.303101,106423
2015-02-09,297.209991,302.859985,297.209991,301.480011,272.432556,207866
2015-02-10,303.429993,303.429993,297.410004,299.619995,270.75177,147332
2015-02-11,296.26001,303.98999,296.26001,303.079987,273.878357,147620
2015-02-12,303.950012,307,303.100006,306.480011,276.950806,141927
2015-02-13,298.109985,306.399994,297.5,302.959991,273.769928,72445
2015-02-16,299,302,298.420013,299.940002,271.040924,33151
2015-02-17,299.940002,303.670013,293.799988,302.079987,272.974701,63055
2015-02-18,300.160004,303.630005,298,302,272.902435,99275
2015-02-19,300.480011,302.799988,297.320007,301.390015,272.351227,43506
2015-02-20,300,301.970001,296.029999,300.459991,271.510803,38958
2015-02-23,298.320007,299.329987,297,298.070007,269.351044,81217
2015-02-24,297.600006,308,297.5,303.890015,274.610352,189187
2015-02-25,299.119995,305.519989,299.119995,301.079987,272.071045,100683
2015-02-26,299,304.660004,299,304.079987,274.782013,110790
2015-02-27,299,320.170013,299,317.720001,287.107849,656427
2015-03-02,314.01001,314.200012,299.350006,306.440002,276.914642,170653
2015-03-03,302.100006,306.269989,302,303.339996,274.113312,135556
2015-03-04,300,301.470001,287,290.73999,262.727295,184721
2015-03-05,290.100006,293.890015,289,289.869995,261.941162,140689
2015-03-06,289,290.839996,280,281.600006,254.467941,185832
2015-03-09,281.600006,287.049988,279.850006,284.23999,256.853577,166807
2015-03-10,280,280.079987,268.880005,269.420013,243.461502,185559
2015-03-11,269.420013,269.619995,257.399994,259.700012,234.67804,226439
2015-03-12,259.700012,272,255.509995,269.299988,243.353058,246823
2015-03-13,270.179993,278.799988,265.5,269.160004,243.226532,176242
2015-03-17,269.160004,271.709991,260,260.450012,235.355774,234888
2015-03-18,262.5,267,255,265.619995,240.027634,263450
2015-03-19,265.5,272,263.100006,270.630005,244.554886,158897
2015-03-20,270,274.799988,265.950012,267.809998,242.006638,795960
2015-03-23,268,277.529999,268,276.850006,250.175644,218915
2015-03-24,277.700012,280.48999,274.299988,278.049988,251.26001,169353
2015-03-25,280.709991,282.230011,270.5,272.299988,246.063965,132158
2015-03-26,270.5,275.950012,268,272.619995,246.353195,185956
2015-03-27,270.01001,273.23999,264.5,268.540009,242.666275,167238
2015-03-30,264.51001,271.480011,264.5,268.730011,242.838013,105852
2015-03-31,268.100006,275.600006,264.5,265.420013,239.846893,285621
2015-04-01,271.899994,272.890015,263.130005,271.049988,244.934448,102959
2015-04-06,265.01001,279.980011,265.01001,276.149994,249.543015,264426
2015-04-07,277.600006,277.600006,268.5,272.049988,245.838104,86194
2015-04-08,276.049988,276.049988,268.98999,269.5,243.533798,138976
2015-04-09,269.5,273.48999,265.959991,266.279999,240.624039,93823
2015-04-10,266.619995,271.5,266.619995,270.130005,244.103104,61811
2015-04-13,265.5,273.980011,265.5,271.190002,245.060974,168630
2015-04-14,269.829987,271.649994,265.5,266.350006,240.687302,241674
2015-04-15,265.700012,270.98999,265.160004,269.730011,243.741638,573491
2015-04-16,272,274,267.290009,273.25,246.922485,132121
2015-04-17,274.5,274.5,265,266.459991,240.786697,144756
2015-04-20,270.970001,270.970001,263,264.220001,238.762527,86288
2015-04-21,263.98999,267.98999,260,261.649994,236.44014,132098
2015-04-22,260,263.76001,258.660004,260.600006,235.491287,153755
2015-04-23,262.350006,266.459991,260.75,262.019989,236.77449,262638
2015-04-24,262.019989,267.899994,262.019989,265.179993,239.630005,123931
2015-04-27,265.98999,268.48999,261.329987,263.600006,239.566406,103939
2015-04-28,264,267.790009,258,261.98999,238.10318,174667
2015-04-29,261.98999,269,261.98999,267.029999,242.683685,250759
2015-04-30,269.100006,269.100006,257,260.209991,236.485504,1151746
2015-05-04,264.380005,268.970001,263.130005,267.850006,243.428894,251170
2015-05-05,267.01001,270,267.01001,269.190002,244.646759,284237
2015-05-06,269.980011,273.970001,266,271.980011,247.182419,131427
2015-05-07,269,269,263.75,267.209991,242.84726,130436
2015-05-08,270,270,263.369995,268.390015,243.919693,173406
2015-05-11,270,272.200012,266.5,270.649994,245.973618,122277
2015-05-12,266.540009,273.5,266.529999,270.549988,245.882751,280109
2015-05-13,270.75,282,270.630005,281.079987,255.452667,307814
2015-05-14,281.079987,288.200012,280.75,286.420013,260.305817,211086
2015-05-15,287,288.299988,282.779999,285.089996,259.097076,100994
2015-05-18,285.209991,290.429993,283.519989,285.660004,259.615112,149037
2015-05-19,285.660004,289.5,281,281.929993,256.225159,273370
2015-05-20,284.980011,285.309998,271.600006,273.23999,248.327499,176018
2015-05-21,278.089996,279.670013,275.440002,278.980011,253.544144,286958
2015-05-22,278.980011,278.980011,274.390015,275.76001,250.617722,98901
2015-05-25,274,277.950012,273.700012,274.48999,249.463531,23213
2015-05-26,277,278,265.670013,266.220001,241.94754,240247
2015-05-27,265.600006,269.98999,265,266.179993,241.911148,194875
2015-05-28,266,269.959991,265,267.600006,243.201721,179148
2015-05-29,267.600006,272.98999,265.109985,271.440002,246.69162,593546
2015-06-01,272.799988,273,265.01001,268.769989,244.264999,105452
2015-06-02,270,273.170013,266.529999,271.149994,246.428024,190264
2015-06-03,272,272.859985,267.01001,269.75,245.155701,100112
2015-06-04,269,269,266,267.01001,242.665512,96967
2015-06-05,266,274.98999,266,269.790009,245.192032,96630
2015-06-08,271.100006,271.100006,263.910004,266.299988,242.020218,124024
2015-06-09,267.5,268.01001,264.399994,265.230011,241.047821,67769
2015-06-10,270.529999,277.98999,265,265.619995,241.402222,248788
2015-06-11,268.48999,270.839996,265.01001,266.179993,241.911148,96380
2015-06-12,269.980011,269.980011,265.019989,266.730011,242.411057,103433
2015-06-15,265.070007,271.899994,265,270.589996,245.919113,94226
2015-06-16,269,270.48999,266.079987,266.549988,242.247437,79854
2015-06-17,265.149994,266.98999,262.299988,264.869995,240.720612,195220
2015-06-18,267,274.470001,266.01001,272.390015,247.555008,256856
2015-06-19,272.380005,272.380005,265.48999,265.859985,241.620361,272038
2015-06-22,271.980011,271.980011,265,265.75,241.520401,76217
2015-06-23,265,268.190002,265,265.880005,241.638535,158524
2015-06-24,265.880005,268.600006,265.299988,265.720001,241.493134,166393
2015-06-25,264.619995,267.910004,264.619995,265.380005,241.184128,153484
2015-06-26,264.529999,267.390015,262.5,264.23999,240.148041,202057
2015-06-29,262.5,266.130005,257.23999,259.649994,235.976547,97550
2015-06-30,264.980011,264.980011,254.100006,255.949997,232.613892,377928
2015-07-01,259.649994,259.829987,250.630005,252.759995,229.714722,196739
2015-07-02,252.699997,256.829987,249.570007,250.169998,227.360901,129723
2015-07-03,250.009995,255.520004,249.589996,252.059998,229.078568,82619
2015-07-06,250.020004,253.350006,245.009995,251.720001,228.769562,430617
2015-07-07,251,251,241,246.860001,224.352661,214914
2015-07-08,249.809998,249.809998,242,243.759995,221.535294,205476
2015-07-09,245,251,245,249.509995,226.761063,131052
2015-07-10,250.009995,258.519989,250.009995,256.779999,233.368225,161100
2015-07-13,254.479996,255.589996,250.020004,251.240005,228.333344,79902
2015-07-14,253.970001,259.970001,250.020004,258.230011,234.686035,171233
2015-07-15,257.899994,263.549988,252.899994,262.899994,238.930222,232702
2015-07-16,261.890015,265,257.01001,264.200012,240.11171,208280
2015-07-17,266,266.519989,258.5,258.890015,235.285858,117832
2015-07-20,259.01001,259.01001,247.490005,252.710007,229.669312,232847
2015-07-21,253.100006,254.009995,249.009995,249.889999,227.106415,352482
2015-07-22,249,251.919998,238.229996,240.460007,218.536194,313077
2015-07-23,241,246.949997,241,243.270004,221.089981,211913
2015-07-24,245.699997,245.699997,232.740005,237.970001,216.273209,457485
2015-07-27,238,241.699997,235.179993,238.029999,216.327744,183249
2015-07-28,237.270004,241,236.600006,237.330002,215.691559,178634
2015-07-29,237,241,235.979996,239.960007,218.081772,207365
2015-07-30,236.5,241.509995,236.020004,240.539993,218.608902,101978
2015-07-31,241.639999,245.539993,238,244.570007,222.271469,327241
2015-08-03,238.009995,242.990005,238.009995,239.830002,217.963638,207734
2015-08-04,238.139999,243.130005,237.009995,238.740005,216.972992,126196
2015-08-05,237.009995,242.300003,237.009995,241.600006,219.57225,132623
2015-08-06,240,242,236,236.210007,214.673676,134235
2015-08-07,234.910004,241.5,234.899994,240.100006,218.209015,132416
2015-08-10,240.119995,247.800003,238,247.089996,224.561722,856400
2015-08-11,247,247,242.770004,243.470001,221.271759,199794
2015-08-12,243,247.300003,239.199997,242.979996,220.826401,331681
2015-08-13,240.309998,245,240.190002,242.580002,220.462891,200990
2015-08-14,242.5,244.990005,239.289993,240.029999,218.145386,143206
2015-08-17,242.25,242.25,235.399994,236.779999,215.191711,157788
2015-08-18,236,236.039993,228.089996,228.75,207.893829,172693
2015-08-19,231,232.990005,224.149994,226.149994,205.530899,199655
2015-08-20,224.5,246,224.5,242.240005,220.1539,366470
2015-08-21,239.75,246.75,238.520004,242.199997,220.117538,317574
2015-08-24,242.5,242.5,223.360001,235.270004,213.819397,508280
2015-08-25,240,240,232,234.889999,213.47403,173500
2015-08-26,235,236.399994,227,234.210007,212.856064,239094
2015-08-27,235,244.100006,229.699997,242.639999,220.517426,248678
2015-08-28,242.970001,247.990005,235.360001,245.830002,223.416595,161629
2015-08-31,245.199997,245.199997,237.220001,238.419998,216.68219,362363
2015-09-01,237,241.960007,229.990005,232.020004,210.865707,186269
