Date,Open,High,Low,Close,AdjClose,Volume
2014-10-29,41,41.700001,41,41.5,39.747684,3752680
2014-10-30,41.25,41.720001,41.25,41.549999,39.79557,1491012
2014-10-31,41.700001,42.220001,41.290001,42.060001,40.284035,2423404
2014-11-03,42.18,42.5,41.27,42.240002,40.456436,1558636
2014-11-04,42.099998,42.5,41.599998,42.299999,40.513901,1308841
2014-11-05,42.380001,42.98,41.799999,42.669998,40.868279,2175094
2014-11-06,42.490002,43.41,42.110001,43.150002,41.328011,2034259
2014-11-07,43.220001,43.5,42.799999,42.900002,41.08857,1589256
2014-11-10,42.689999,43.5,42.299999,43.25,41.42379,2312750
2014-11-11,43.02,43.240002,42.099998,42.400002,40.60968,1752637
2014-11-12,42.099998,42.880001,41.41,41.540001,39.785992,2184924
2014-11-13,41.799999,42.599998,40.439999,42.360001,40.571369,1545627
2014-11-14,42.200001,42.720001,40.220001,41.310001,39.565704,1376908
2014-11-18,41,41.009998,40.52,40.669998,38.952724,1225360
2014-11-19,40.5,41.639999,40.5,41.299999,39.556126,1867537
2014-11-20,41.400002,42.130001,41.400002,41.849998,40.082905,810894
2014-11-21,42.16,42.599998,42.110001,42.450001,40.657566,1651397
2014-11-24,42.669998,43.009998,42.41,42.810001,41.002365,1191465
2014-11-25,42.5,42.970001,42.09,42.59,40.79166,1054686
2014-11-26,42.599998,42.950001,42.290001,42.560001,40.762924,2698844
2014-11-27,42.580002,42.849998,42.189999,42.220001,40.437283,1159107
2014-11-28,42.150002,43.470001,42,43,41.184345,5137270
2014-12-01,42.560001,42.900002,41.5,42.66,40.8587,2006196
2014-12-02,41.52,43.200001,41.509998,42.009998,40.236145,1684700
2014-12-03,42.029999,42.029999,41.02,41.150002,39.412468,1335627
2014-12-04,41,41.700001,40.509998,40.77,39.048508,1452159
2014-12-05,40.98,41.959999,40.639999,41.790001,40.02544,954203
2014-12-08,41.790001,42.290001,40.799999,41.139999,39.402885,913558
2014-12-09,41.099998,41.099998,39.82,40.970001,39.240059,1598581
2014-12-10,41.009998,41.529999,39.700001,39.939999,38.253551,2028135
2014-12-11,39.900002,41.189999,39.599998,40.919998,39.192169,2807493
2014-12-15,40.709999,41.34,38.669998,38.799999,37.161686,200296
2014-12-16,39,39.439999,37.150002,38.259998,36.644485,2738355
2014-12-17,39,39.5,37.73,38.439999,36.816887,5790382
2014-12-18,38.73,41.900002,38.720001,41.110001,39.374153,4233345
2014-12-19,41.290001,41.48,40.299999,40.630001,38.914417,1457027
2014-12-22,40.299999,41.43,40.299999,40.950001,39.220905,354428
2014-12-23,40.939999,41.150002,40.439999,40.970001,39.240059,801596
2014-12-24,40.950001,41.5,40.360001,41.07,39.335835,535271
2014-12-26,41.049999,41.380001,40.830002,40.970001,39.240059,199052
2014-12-29,41.099998,41.220001,40.459999,40.950001,39.220905,352411
2014-12-30,40.700001,41.099998,40.529999,40.689999,38.971882,1314208
2014-12-31,40.939999,41,40.5,40.77,39.048508,1058536
2015-01-02,40.349998,41.200001,39.419998,39.900002,38.21524,1768517
2015-01-05,39.900002,39.900002,38.689999,39,37.353245,2773143
2015-01-06,39.02,40.09,39.02,39.650002,37.975796,9218609
2015-01-07,39.669998,41.990002,39.669998,41.299999,39.556126,6830352
2015-01-08,41.279999,42.099998,41.240002,41.75,39.987122,869041
2015-01-09,41.73,41.73,40.540001,41.060001,39.326263,1367447
2015-01-12,40.93,40.93,40.490002,40.599998,38.885685,982110
2015-01-13,40.52,41.009998,40.16,40.48,38.770752,1470622
2015-01-14,40.709999,40.709999,39.52,39.610001,37.937485,1742292
2015-01-15,39.799999,39.82,38.950001,39.43,37.765087,1727240
2015-01-16,39.049999,39.610001,38.830002,39.130001,37.477757,1852185
2015-01-19,38.91,39.209999,38.630001,38.950001,37.305355,387243
2015-01-20,39.189999,39.630001,38.720001,39.450001,37.784241,1708980
2015-01-21,39.599998,39.939999,39.400002,39.540001,37.870441,2115491
2015-01-22,39.560001,40.490002,39.560001,40.290001,38.588776,2490689
2015-01-23,40.099998,41.400002,40.099998,41.099998,39.364571,2115631
2015-01-26,41.060001,41.700001,40.830002,41.450001,39.699795,1134155
2015-01-27,41.360001,41.689999,40.799999,41.369999,39.623169,917438
2015-01-28,41.299999,41.5,40.990002,41.200001,39.460354,3100253
2015-01-29,40.5,41.799999,40.5,41.66,39.900925,2156480
2015-01-30,41.5,41.5,39.919998,40.119999,38.425953,905626
2015-02-03,40.200001,40.759998,39.900002,40.110001,38.416378,1998393
2015-02-04,40.27,40.360001,39.529999,40.060001,38.368488,2430190
2015-02-05,40.5,40.5,40,40.220001,38.521729,1344086
2015-02-06,40.150002,41.799999,40.150002,41.669998,39.9105,2813608
2015-02-09,41.450001,41.450001,40.560001,40.990002,39.259216,718122
2015-02-10,41.02,42.5,41.02,41.439999,39.690212,1318100
2015-02-11,41,41.779999,40.799999,41.169998,39.431614,1545928
2015-02-12,40.950001,42,40.950001,41.790001,40.02544,681450
2015-02-13,41.580002,41.84,41.02,41.720001,39.958393,651552
2015-02-16,41.5,41.740002,41.5,41.580002,39.824306,219295
2015-02-17,41.560001,41.700001,41,41.66,39.900925,1048140
2015-02-18,41.529999,42.369999,41.5,41.939999,40.169102,1310570
2015-02-19,41.509998,42.98,41.509998,42.779999,40.973633,1388131
2015-02-20,42.330002,43,42.240002,42.650002,40.849125,1161193
2015-02-23,42.509998,43.599998,42.509998,43.470001,41.634499,2192338
2015-02-24,43.5,44.299999,43.380001,44.220001,42.352829,2306737
2015-02-25,44,44.450001,43.400002,43.799999,41.950565,2295740
2015-02-26,43.549999,44.099998,43.400002,43.98,42.122967,3367313
2015-02-27,44.599998,46,44.099998,45.849998,43.914001,8892906
2015-03-02,46,47.48,44.950001,45.57,43.645824,4738098
2015-03-03,45.5,45.599998,45.099998,45.27,43.358494,1542567
2015-03-04,45.099998,46.240002,44.009998,45.369999,43.454273,3358572
2015-03-05,45.75,47.299999,45.720001,47,45.015446,10400200
2015-03-06,46.700001,47,45.009998,45.380001,43.463852,3483532
2015-03-09,45.349998,46.41,45.349998,46.360001,44.40247,3054736
2015-03-10,45.849998,47.200001,45.5,46.52,44.555714,2189471
2015-03-11,46.5,47.200001,45.549999,46.529999,44.565292,4372367
2015-03-12,46.790001,46.889999,45.950001,46.02,44.076828,1869865
2015-03-13,45.790001,46.009998,45.119999,45.380001,43.463852,1640170
2015-03-17,45.080002,46.189999,45.080002,45.5,43.578785,2221548
2015-03-18,45.32,45.889999,44.900002,45.669998,43.741604,1635574
2015-03-19,45.400002,45.98,44.91,45.709999,43.779919,2225815
2015-03-20,45.830002,47.07,45.580002,46.869999,44.890938,42758822
2015-03-23,46.849998,46.849998,46.060001,46.549999,44.584446,889396
2015-03-24,46.549999,47.09,46,46.119999,44.172604,1738555
2015-03-25,46.400002,46.43,44.900002,45.369999,43.454273,2997039
2015-03-26,45.360001,45.599998,44.639999,45.130001,43.224407,2748166
2015-03-27,45,45.689999,44.889999,44.970001,43.071167,764866
2015-03-30,44.959999,45.700001,44.419998,44.52,42.640163,761928
2015-03-31,44.290001,44.990002,44.009998,44.59,42.707211,2117799
2015-04-01,44.549999,45.09,44.009998,44.299999,42.429455,2005318
2015-04-06,44.029999,46.150002,44.029999,46.09,44.143871,962774
2015-04-07,46.02,46.02,45.360001,45.73,43.799072,2917376
2015-04-08,45.400002,45.959999,45.400002,45.73,43.799072,2051092
2015-04-09,45.98,45.98,45.009998,45.23,43.320183,1736382
2015-04-10,45.150002,45.169998,44.400002,44.919998,43.02327,1910465
2015-04-13,45,46.43,44.990002,46.299999,44.345001,1227964
2015-04-14,46.400002,46.799999,45.299999,46.470001,44.507824,2629136
2015-04-15,46.599998,47.25,46.009998,46.720001,44.747276,2573956
2015-04-16,46.369999,47.200001,46.299999,47.080002,45.092075,2093491
2015-04-17,47.049999,47.049999,46.310001,46.91,44.929245,1260431
2015-04-20,46.990002,47.02,46.119999,46.52,44.555714,1933988
2015-04-21,46.52,47.099998,45.759998,46.02,44.076828,4566298
2015-04-22,45.919998,45.939999,44.619999,44.880001,42.984966,3242600
2015-04-23,44.900002,45.82,44.799999,45.619999,43.693714,4289143
2015-04-24,45.450001,46.98,45.450001,46.869999,44.890938,1505696
2015-04-27,46.990002,47.490002,46.549999,47.220001,45.226158,3027794
2015-04-28,47.5,47.5,46.41,46.709999,44.737694,1748280
2015-04-29,47,47,46.029999,46.34,44.383316,1811194
2015-04-30,47,47.900002,45.560001,46.07,44.124718,3730718
2015-05-04,46.099998,46.990002,45.869999,46.639999,44.670647,2455840
2015-05-05,46.509998,47.02,46.509998,46.82,44.843048,2427055
2015-05-06,46.279999,47,45.810001,46.880001,44.900513,3028644
2015-05-07,46.950001,47.450001,46.709999,46.889999,44.910091,1576813
2015-05-08,46.5,47.259998,46.009998,47.130001,45.139961,2868854
2015-05-11,47.130001,47.650002,46.669998,47.549999,45.542221,3200683
2015-05-12,47.689999,48.09,46.68,47.959999,45.93491,6984197
2015-05-13,47.720001,48,46.970001,47.189999,45.197422,1396456
2015-05-14,47.700001,47.700001,46.709999,47.080002,45.092075,1505695
2015-05-15,47.299999,47.799999,47.110001,47.720001,45.705048,1617247
2015-05-18,47.720001,47.950001,46.990002,47.41,45.408138,2078239
2015-05-19,47.5,47.66,46.990002,47.299999,45.302776,1127956
2015-05-20,47.700001,47.700001,46.799999,46.93,44.948399,395623
2015-05-21,46.93,47.009998,46.509998,46.810001,44.833473,1239131
2015-05-22,46.82,47,46.110001,46.209999,44.258801,949304
2015-05-25,46.34,46.700001,46.009998,46.34,44.383316,376812
2015-05-26,46.049999,46.709999,45.560001,45.889999,44.431725,1217059
2015-05-27,45.880001,45.959999,45.5,45.799999,44.344585,1024227
2015-05-28,45.900002,46.700001,45.889999,46.630001,45.148212,2219803
2015-05-29,46.299999,46.5,46.139999,46.310001,44.838379,1132423
2015-06-01,46.389999,46.650002,46.009998,46.32,44.848061,1329580
2015-06-02,46.150002,46.380001,45.23,45.77,44.31554,1073109
2015-06-03,45.849998,46.200001,45.369999,45.470001,44.025074,1038153
2015-06-04,45.330002,45.869999,45,45.66,44.209034,1516034
2015-06-05,45.650002,45.700001,45.25,45.560001,44.112213,684663
2015-06-08,45.330002,45.639999,45,45.310001,43.870159,1641607
2015-06-09,45.34,46,45.02,45.639999,44.189671,1188025
2015-06-10,45.610001,47.25,45.610001,47.220001,45.719463,2829946
2015-06-11,47,47.529999,46.02,46.310001,44.838379,1143492
2015-06-12,46.299999,46.889999,46.299999,46.77,45.283764,655498
2015-06-15,46.880001,47.700001,46.41,47.369999,45.864693,1689612
2015-06-16,47.299999,47.689999,46.959999,47.23,45.729145,1273727
2015-06-17,47.470001,47.630001,46.75,47.119999,45.622639,476444
2015-06-18,47.290001,47.290001,46.799999,46.880001,45.390266,419129
2015-06-19,47.400002,47.900002,46.810001,47.48,45.971199,2101702
2015-06-22,47.5,48,47.07,47.869999,46.348804,1120196
2015-06-23,48,48.650002,47.5,48.450001,46.910378,1938386
